Time	VCH1
µs	mV
210.0	-188.0
210.4	-186.0
210.4	-188.0
210.4	-190.0
210.4	-192.0
210.8	-190.0
210.8	-192.0
211.2	-190.0
211.2	-192.0
211.2	-194.0
211.6	-192.0
211.6	-194.0
211.6	-196.0
212.0	-194.0
212.0	-196.0
212.0	-198.0
212.4	-196.0
212.4	-198.0
212.4	-200.0
212.8	-198.0
212.8	-200.0
212.8	-202.0
213.2	-200.0
213.2	-202.0
213.2	-204.0
213.2	-206.0
213.6	-204.0
213.6	-206.0
213.6	-208.0
213.6	-210.0
214.0	-208.0
214.0	-210.0
214.0	-212.0
214.4	-208.0
214.4	-210.0
214.8	-208.0
214.8	-210.0
215.2	-208.0
215.2	-210.0
215.2	-212.0
215.6	-210.0
215.6	-212.0
216.0	-210.0
216.0	-212.0
216.4	-210.0
216.4	-212.0
216.4	-214.0
216.8	-212.0
216.8	-214.0
217.2	-212.0
217.2	-214.0
217.6	-212.0
217.6	-214.0
218.0	-212.0
218.0	-214.0
218.4	-212.0
218.4	-214.0
218.8	-208.0
218.8	-210.0
218.8	-212.0
218.8	-214.0
219.2	-204.0
219.2	-206.0
219.2	-208.0
219.2	-210.0
219.6	-204.0
219.6	-206.0
220.0	-202.0
220.0	-204.0
220.0	-206.0
220.4	-200.0
220.4	-202.0
220.4	-204.0
220.8	-198.0
220.8	-200.0
220.8	-202.0
221.2	-194.0
221.2	-196.0
221.2	-198.0
221.2	-200.0
221.6	-192.0
221.6	-194.0
221.6	-196.0
222.0	-190.0
222.0	-192.0
222.0	-194.0
222.4	-188.0
222.4	-190.0
222.4	-192.0
222.8	-186.0
222.8	-188.0
222.8	-190.0
223.2	-184.0
223.2	-186.0
223.2	-188.0
223.6	-180.0
223.6	-182.0
223.6	-184.0
223.6	-186.0
224.0	-176.0
224.0	-178.0
224.0	-180.0
224.0	-182.0
224.4	-174.0
224.4	-176.0
224.4	-178.0
224.8	-172.0
224.8	-174.0
224.8	-176.0
225.2	-168.0
225.2	-170.0
225.2	-172.0
225.2	-174.0
225.6	-164.0
225.6	-166.0
225.6	-168.0
225.6	-170.0
226.0	-162.0
226.0	-164.0
226.0	-166.0
226.4	-158.0
226.4	-160.0
226.4	-162.0
226.4	-164.0
226.8	-156.0
226.8	-158.0
226.8	-160.0
227.2	-152.0
227.2	-154.0
227.2	-156.0
227.2	-158.0
227.6	-148.0
227.6	-150.0
227.6	-152.0
227.6	-154.0
228.0	-144.0
228.0	-146.0
228.0	-148.0
228.0	-150.0
228.4	-140.0
228.4	-142.0
228.4	-144.0
228.4	-146.0
228.8	-136.0
228.8	-138.0
228.8	-140.0
228.8	-142.0
229.2	-134.0
229.2	-136.0
229.2	-138.0
229.6	-130.0
229.6	-132.0
229.6	-134.0
229.6	-136.0
230.0	-126.0
230.0	-128.0
230.0	-130.0
230.0	-132.0
230.4	-122.0
230.4	-124.0
230.4	-126.0
230.4	-128.0
230.8	-120.0
230.8	-122.0
230.8	-124.0
231.2	-116.0
231.2	-118.0
231.2	-120.0
231.2	-122.0
231.6	-110.0
231.6	-112.0
231.6	-114.0
231.6	-116.0
231.6	-118.0
232.0	-106.0
232.0	-108.0
232.0	-110.0
232.0	-112.0
232.4	-100.0
232.4	-102.0
232.4	-104.0
232.4	-106.0
232.4	-108.0
232.8	-98.0
232.8	-100.0
232.8	-102.0
233.2	-96.0
233.2	-98.0
233.2	-100.0
233.6	-90.0
233.6	-92.0
233.6	-94.0
233.6	-96.0
233.6	-98.0
234.0	-84.0
234.0	-86.0
234.0	-88.0
234.0	-90.0
234.0	-92.0
234.4	-78.0
234.4	-80.0
234.4	-82.0
234.4	-84.0
234.4	-86.0
234.8	-76.0
234.8	-78.0
234.8	-80.0
235.2	-76.0
235.2	-78.0
235.2	-80.0
235.2	-82.0
235.6	-68.0
235.6	-70.0
235.6	-72.0
235.6	-74.0
235.6	-76.0
235.6	-78.0
236.0	-62.0
236.0	-64.0
236.0	-66.0
236.0	-68.0
236.0	-70.0
236.4	-58.0
236.4	-60.0
236.4	-62.0
236.4	-64.0
236.8	-54.0
236.8	-56.0
236.8	-58.0
236.8	-60.0
237.2	-52.0
237.2	-54.0
237.2	-56.0
237.6	-46.0
237.6	-48.0
237.6	-50.0
237.6	-52.0
237.6	-54.0
238.0	-42.0
238.0	-44.0
238.0	-46.0
238.0	-48.0
238.4	-38.0
238.4	-40.0
238.4	-42.0
238.4	-44.0
238.8	-34.0
238.8	-36.0
238.8	-38.0
238.8	-40.0
239.2	-36.0
239.6	-24.0
239.6	-26.0
239.6	-28.0
239.6	-30.0
240.0	-20.0
240.0	-22.0
240.0	-24.0
240.0	-26.0
240.4	-14.0
240.4	-16.0
240.4	-18.0
240.4	-20.0
240.4	-22.0
240.8	-10.0
240.8	-12.0
240.8	-14.0
240.8	-16.0
241.2	-8.0
241.2	-10.0
241.2	-12.0
241.6	-4.0
241.6	-6.0
241.6	-8.0
241.6	-10.0
241.6	-12.0
242.0	0.0
242.0	-2.0
242.0	-4.0
242.0	-6.0
242.4	6.0
242.4	4.0
242.4	2.0
242.4	0.0
242.4	-2.0
242.8	12.0
242.8	10.0
242.8	8.0
242.8	6.0
242.8	4.0
243.2	18.0
243.2	16.0
243.2	14.0
243.2	12.0
243.2	10.0
243.6	22.0
243.6	20.0
243.6	18.0
243.6	16.0
244.0	28.0
244.0	26.0
244.0	24.0
244.0	22.0
244.0	20.0
244.4	32.0
244.4	30.0
244.4	28.0
244.4	26.0
244.8	36.0
244.8	34.0
244.8	32.0
244.8	30.0
245.2	40.0
245.2	38.0
245.2	36.0
245.2	34.0
245.6	44.0
245.6	42.0
245.6	40.0
245.6	38.0
246.0	50.0
246.0	48.0
246.0	46.0
246.0	44.0
246.0	42.0
246.4	56.0
246.4	54.0
246.4	52.0
246.4	50.0
246.4	48.0
246.8	58.0
246.8	56.0
246.8	54.0
247.2	62.0
247.2	60.0
247.2	58.0
247.2	56.0
247.6	64.0
247.6	62.0
247.6	60.0
248.0	70.0
248.0	68.0
248.0	66.0
248.0	64.0
248.0	62.0
248.4	76.0
248.4	74.0
248.4	72.0
248.4	70.0
248.4	68.0
248.8	80.0
248.8	78.0
248.8	76.0
248.8	74.0
249.2	84.0
249.2	82.0
249.2	80.0
249.2	78.0
249.6	88.0
249.6	86.0
249.6	84.0
249.6	82.0
250.0	92.0
250.0	90.0
250.0	88.0
250.0	86.0
250.4	96.0
250.4	94.0
250.4	92.0
250.4	90.0
250.8	98.0
250.8	96.0
250.8	94.0
251.2	104.0
251.2	102.0
251.2	100.0
251.2	98.0
251.2	96.0
251.6	110.0
251.6	108.0
251.6	106.0
251.6	104.0
251.6	102.0
252.0	112.0
252.0	110.0
252.0	108.0
252.4	116.0
252.4	114.0
252.4	112.0
252.4	110.0
252.8	120.0
252.8	118.0
252.8	116.0
252.8	114.0
253.2	124.0
253.2	122.0
253.2	120.0
253.2	118.0
253.6	128.0
253.6	126.0
253.6	124.0
253.6	122.0
254.0	132.0
254.0	130.0
254.0	128.0
254.0	126.0
254.4	134.0
254.4	132.0
254.4	130.0
254.8	138.0
254.8	136.0
254.8	134.0
254.8	132.0
255.2	142.0
255.2	140.0
255.2	138.0
255.2	136.0
255.6	146.0
255.6	144.0
255.6	142.0
255.6	140.0
256.0	150.0
256.0	148.0
256.0	146.0
256.0	144.0
256.4	154.0
256.4	152.0
256.4	150.0
256.4	148.0
256.8	156.0
256.8	154.0
256.8	152.0
257.2	160.0
257.2	158.0
257.2	156.0
257.2	154.0
257.6	162.0
257.6	160.0
257.6	158.0
258.0	166.0
258.0	164.0
258.0	162.0
258.0	160.0
258.4	170.0
258.4	168.0
258.4	166.0
258.4	164.0
258.8	174.0
258.8	172.0
258.8	170.0
258.8	168.0
259.2	178.0
259.2	176.0
259.2	174.0
259.2	172.0
259.6	180.0
259.6	178.0
259.6	176.0
260.0	180.0
260.0	178.0
260.4	182.0
260.4	180.0
260.4	178.0
260.8	186.0
260.8	184.0
260.8	182.0
260.8	180.0
261.2	190.0
261.2	188.0
261.2	186.0
261.2	184.0
261.6	192.0
261.6	190.0
261.6	188.0
262.0	194.0
262.0	192.0
262.0	190.0
262.4	196.0
262.4	194.0
262.4	192.0
262.8	198.0
262.8	196.0
262.8	194.0
263.2	200.0
263.2	198.0
263.2	196.0
263.6	202.0
263.6	200.0
263.6	198.0
264.0	202.0
264.0	200.0
264.4	202.0
264.4	200.0
264.4	198.0
264.8	204.0
264.8	202.0
264.8	200.0
265.2	206.0
265.2	204.0
265.2	202.0
265.6	204.0
265.6	202.0
265.6	200.0
266.0	202.0
266.0	200.0
266.4	202.0
266.4	200.0
266.8	204.0
266.8	202.0
266.8	200.0
267.2	204.0
267.2	202.0
267.6	204.0
267.6	202.0
268.0	204.0
268.0	202.0
268.4	204.0
268.4	202.0
268.4	200.0
268.8	202.0
268.8	200.0
269.2	202.0
269.2	200.0
269.2	198.0
269.6	200.0
269.6	198.0
269.6	196.0
270.0	198.0
270.0	196.0
270.0	194.0
270.4	196.0
270.4	194.0
270.8	196.0
270.8	194.0
271.2	196.0
271.2	194.0
271.2	192.0
271.2	190.0
271.6	192.0
271.6	190.0
271.6	188.0
272.0	190.0
272.0	188.0
272.0	186.0
272.4	188.0
272.4	186.0
272.8	188.0
272.8	186.0
272.8	184.0
272.8	182.0
272.8	180.0
273.2	182.0
273.2	180.0
273.2	178.0
273.2	176.0
273.6	178.0
273.6	176.0
274.0	178.0
274.0	176.0
274.0	174.0
274.4	176.0
274.4	174.0
274.4	172.0
274.8	174.0
274.8	172.0
274.8	170.0
274.8	168.0
275.2	170.0
275.2	168.0
275.2	166.0
275.2	164.0
275.6	166.0
275.6	164.0
275.6	162.0
275.6	160.0
276.0	162.0
276.0	160.0
276.0	158.0
276.4	160.0
276.4	158.0
276.4	156.0
276.4	154.0
276.8	156.0
276.8	154.0
276.8	152.0
276.8	150.0
276.8	148.0
277.2	150.0
277.2	148.0
277.2	146.0
277.6	148.0
277.6	146.0
277.6	144.0
277.6	142.0
278.0	144.0
278.0	142.0
278.0	140.0
278.0	138.0
278.0	136.0
278.4	138.0
278.4	136.0
278.4	134.0
278.8	136.0
278.8	134.0
278.8	132.0
278.8	130.0
279.2	132.0
279.2	130.0
279.2	128.0
279.2	126.0
279.6	128.0
279.6	126.0
279.6	124.0
280.0	126.0
280.0	124.0
280.0	122.0
280.0	120.0
280.0	118.0
280.4	120.0
280.4	118.0
280.4	116.0
280.8	118.0
280.8	116.0
280.8	114.0
280.8	112.0
280.8	110.0
281.2	112.0
281.2	110.0
281.2	108.0
281.2	106.0
281.6	106.0
281.6	104.0
